timestamp_sec,scenario,t_pa,t_quiet,t_charge,t_emmc,t_battery,soc,screen_state,cpu0_freq,cpu4_freq,gpu_freq,cpu2_on,cpu3_on,cpu6_on,chg_limit,restrict_chg,restrict_cur
1784193634,gaming,38645,37031,39895,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193636,gaming,38593,37031,39791,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193638,gaming,38593,37031,39739,39843,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193641,gaming,38541,37031,39687,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193643,gaming,38489,37031,39687,39791,35500,88,1,1900800,2208000,320000000,1,1,1,0,1,1500000
1784193645,gaming,38489,37031,39635,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193647,gaming,38489,37083,39635,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193649,gaming,38489,37031,39635,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193651,gaming,38489,37031,39635,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193653,gaming,38489,37031,39635,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193655,gaming,38489,37083,39635,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193657,gaming,38489,37031,39635,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193659,gaming,38489,37031,39635,39791,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193661,gaming,38489,37083,39583,39739,35500,88,1,1804800,2208000,320000000,1,1,1,0,1,1500000
1784193663,gaming,38489,37083,39583,39739,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193665,gaming,38489,37083,39635,39739,35500,88,1,1900800,300000,320000000,1,1,1,0,1,1500000
1784193668,gaming,38489,37083,39687,39687,35600,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193670,gaming,38489,37083,39739,39791,35600,88,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193672,gaming,38541,37083,39843,39895,35500,88,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193674,gaming,38593,37083,39947,40058,35600,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193676,gaming,38645,37135,40000,40232,35600,88,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193678,gaming,38697,37135,40058,40348,35700,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193680,gaming,38697,37187,40174,40406,35600,88,1,1900800,2208000,320000000,1,1,1,0,1,1500000
1784193682,gaming,38750,37187,40232,40523,35600,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193684,gaming,38802,37187,40290,40581,35600,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193686,gaming,38854,37239,40348,40639,35700,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193688,gaming,38906,37291,40406,40697,35700,88,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193690,gaming,38906,37291,40406,40755,35700,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193693,gaming,38958,37291,40465,40755,35800,88,1,1516800,2208000,320000000,1,1,1,0,1,1500000
1784193695,gaming,39010,37343,40523,40755,35700,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193697,gaming,39010,37395,40523,40872,35700,88,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193699,gaming,39062,37395,40581,40872,35700,88,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193701,gaming,39062,37395,40581,40872,35700,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193703,gaming,39114,37447,40639,40930,35800,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193705,gaming,39114,37447,40639,40697,35800,88,1,1900800,300000,320000000,1,1,1,0,1,1500000
1784193707,gaming,39114,37500,40581,40523,35800,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193709,gaming,39114,37500,40581,40581,35800,88,1,1900800,300000,320000000,1,1,1,0,1,1500000
1784193711,gaming,39114,37500,40581,40465,35900,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193714,gaming,39114,37500,40581,40755,35800,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193716,gaming,39114,37552,40639,40988,35800,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193718,gaming,39166,37552,40697,41162,35800,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193720,gaming,39218,37552,40755,41220,35800,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193722,gaming,39218,37604,40813,41337,35900,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193724,gaming,39270,37604,40872,41395,35900,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193726,gaming,39270,37604,40930,41511,36000,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193728,gaming,39322,37656,40988,41627,36000,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193730,gaming,39375,37656,41046,41686,35900,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193732,gaming,39427,37708,41046,41744,36000,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193734,gaming,39427,37708,41104,41802,36000,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193737,gaming,39479,37760,41162,41860,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193739,gaming,39531,37760,41220,41918,36000,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193741,gaming,39531,37812,41279,41976,36000,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193743,gaming,39583,37812,41279,42034,36000,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193745,gaming,39583,37864,41337,42034,36000,87,1,1900800,1056000,320000000,1,1,1,0,1,1500000
1784193747,gaming,39635,37864,41337,41976,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193749,gaming,39635,37916,41279,41802,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193751,gaming,39635,37916,41279,41744,36100,87,1,1900800,1056000,320000000,1,1,1,0,1,1500000
1784193753,gaming,39635,37968,41220,41686,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193755,gaming,39635,37968,41162,41627,36100,87,1,1900800,2208000,320000000,1,1,1,0,1,1500000
1784193757,gaming,39635,37968,41162,41627,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193759,gaming,39635,38020,41162,41627,36100,87,1,1190400,2208000,320000000,1,1,1,0,1,1500000
1784193762,gaming,39635,38020,41162,41337,36200,87,1,1900800,300000,320000000,1,1,1,0,1,1500000
